cluster_label,n,median_length,median_pct_ser_thr_pro,mean_hydrophobicity,has_pfam,has_cazy,has_merops,has_signal_peptide,has_tm_helix
469,773,228.0,26.431718061674008,-0.37671441325840294,1.0,1.0,0.0,1.0,0.00646830530401035
479,748,246.0,25.225225225225227,-0.08215403288572581,1.0,1.0,0.0,0.9973262032085561,0.03342245989304813
485,748,535.0,28.21969696969697,-0.08433823555669988,1.0,1.0,0.0,0.9893048128342246,0.30080213903743314
210,625,504.0,24.24849699398797,-0.15243782852192447,1.0,1.0,0.0,0.9888,0.0208
118,617,139.0,28.26086956521739,0.185882559794934,0.0,0.0,0.0,1.0,0.0
264,612,430.0,29.9538925718171,-0.05688498227370397,0.0,0.0,0.0,0.9313725490196079,0.11601307189542484
343,598,309.0,30.23952095808383,-0.05278903823239326,0.0,0.0,0.0,0.0,0.4214046822742475
145,594,725.5,25.75658025723729,-0.4505352112091068,0.0,0.0,0.0,0.9006734006734006,0.003367003367003367
291,593,508.0,28.213689482470784,-0.2682654983869696,0.6509274873524452,0.7487352445193929,0.0,0.7470489038785835,0.008431703204047217
510,572,622.0,19.162640901771336,-0.19521253435188737,1.0,1.0,0.0,1.0,1.0
235,554,359.0,36.95052551016542,-0.2951897405393843,0.007220216606498195,0.0018050541516245488,0.0,0.9927797833935018,0.0
347,515,653.0,27.858627858627862,-0.22598107387666225,0.9533980582524272,0.08349514563106795,0.0,0.6951456310679611,0.08737864077669903
502,507,550.0,18.55855855855856,-0.2351362928092719,1.0,1.0,0.0,0.8994082840236687,0.009861932938856016
191,476,201.0,28.841681574239715,-0.33990270995967437,0.0,0.0,0.0,0.976890756302521,0.012605042016806723
385,474,460.5,29.068150208623088,-0.10724264725948948,0.0379746835443038,0.0,0.0,0.9261603375527426,0.0
403,468,528.0,27.0772012446388,-0.3238934348105873,1.0,1.0,0.0,0.9807692307692307,0.0
317,454,139.0,24.63768115942029,0.34194903210590927,0.9955947136563876,0.0,0.0,1.0,0.1299559471365639
499,454,598.0,21.54882154882155,-0.36643813571393524,1.0,1.0,0.0,0.7224669603524229,0.05286343612334802
336,432,251.0,27.845619260362373,0.14130724623476126,0.0,0.0,0.0,0.9722222222222222,0.08333333333333333
430,425,287.0,32.131147540983605,-0.09403426523245281,0.0,0.0,0.0,0.9270588235294117,0.9035294117647059
335,419,273.0,32.85714285714286,-0.19470748171726118,0.9976133651551312,0.0,0.0,0.9976133651551312,0.081145584725537
313,418,252.0,19.43882141250562,-0.34727011281143944,0.9952153110047847,1.0,0.0,0.9401913875598086,0.03110047846889952
412,414,342.0,28.26666666666667,-0.1013896571544286,1.0,0.0,0.0,0.9951690821256038,0.007246376811594203
81,397,279.0,15.27377521613833,-1.7513585611955866,0.04030226700251889,0.0,0.0,1.0,0.0
89,379,456.0,25.0,-0.08622221883075495,0.026385224274406333,0.0,0.0,0.9340369393139841,0.002638522427440633
169,377,887.0,35.73806881243063,-0.5672827296784237,1.0,0.0,0.0,0.9814323607427056,0.0
387,375,168.0,30.81761006289308,0.06597627225997006,0.0,0.0,0.0,0.0,0.23733333333333334
435,361,412.0,22.91105121293801,-0.2973475532297818,0.997229916897507,0.013850415512465374,0.0,0.0,0.23545706371191136
211,339,113.0,32.11009174311927,0.6061914904841265,0.18289085545722714,0.0,0.0,1.0,0.02064896755162242
353,335,224.0,26.14840989399293,-0.28237713801727676,1.0,1.0,0.0,1.0,0.0955223880597015
326,332,337.0,30.80174686882004,-0.2690663213227541,1.0,1.0,0.0,0.9939759036144579,0.018072289156626505
209,331,157.0,37.179487179487175,0.4645984820148503,0.030211480362537766,0.0,0.0,1.0,0.229607250755287
221,330,440.5,32.951945080091534,-0.2709298526203574,0.0030303030303030303,0.0,0.0,0.9242424242424242,0.00909090909090909
223,328,146.0,19.863013698630134,-0.31201745696357847,0.0,0.0,0.0,1.0,0.0
19,311,1959.0,15.937940761636106,-0.14065372644655216,1.0,0.0,0.0,0.0,0.02572347266881029
484,311,1068.0,23.80952380952381,-0.14569218039935505,1.0,1.0,0.0,0.4887459807073955,0.01929260450160772
489,307,627.0,21.39384116693679,-0.5108290043184702,1.0,0.9641693811074918,0.0,0.996742671009772,0.003257328990228013
395,306,152.5,21.935483870967744,-0.10751739422089987,0.013071895424836602,0.0,0.0,1.0,0.0032679738562091504
460,306,235.0,22.97872340425532,-0.23030171692003398,1.0,0.0032679738562091504,0.0,0.9967320261437909,0.0
273,299,314.0,31.93548387096774,0.18825157216609,0.9966555183946488,0.0,0.0,1.0,0.0033444816053511705
167,297,1104.0,21.150592216582066,-0.39398954635720124,0.003367003367003367,0.0,0.0,0.010101010101010102,0.20875420875420875
394,296,148.0,25.67567567567568,0.3248802547926609,0.0,0.0,0.0,1.0,0.02364864864864865
121,288,279.0,28.68525896414343,0.08411073392554669,0.09722222222222222,0.0,0.0,0.9236111111111112,0.22916666666666666
225,288,728.5,31.491170957877088,0.23729721780166843,0.0,0.003472222222222222,0.0,0.8125,0.017361111111111112
470,287,300.0,29.000000000000004,-0.15754355250097024,1.0,1.0,0.0,0.9651567944250871,0.003484320557491289
34,285,559.0,27.889908256880734,-0.06119506622002857,0.0,0.0,0.0,0.9719298245614035,0.0
388,284,494.0,21.840211034313526,-0.08710229906718035,0.007042253521126761,0.0,0.0,0.9823943661971831,0.06690140845070422
368,278,267.0,35.03649635036496,-0.10453014757252976,0.0,0.0,0.0,1.0,0.0035971223021582736
486,278,388.0,27.821522309711288,-0.21807946584768106,1.0,1.0,0.0,0.9532374100719424,0.01079136690647482
14,273,1065.0,16.085271317829456,-0.6752191146478004,0.9926739926739927,0.0,0.0,0.1794871794871795,0.02564102564102564
218,271,277.0,35.65573770491803,0.04279578788364203,0.0,0.0,0.0,0.955719557195572,0.08856088560885608
300,271,668.0,30.294117647058822,-0.38293353882113207,1.0,0.0,0.0,0.992619926199262,0.02214022140221402
246,268,443.0,36.934673366834176,0.0290598784612547,0.0037313432835820895,0.0,0.0,0.0,0.8731343283582089
241,265,1351.0,37.65298776097912,-0.23071323802473098,0.0,0.0,0.0,0.9547169811320755,0.0
92,262,729.5,26.06492980809921,-0.728857789009531,0.0,0.0,0.0,0.9923664122137404,0.4580152671755725
458,255,529.0,25.311942959001783,-0.3233586160760752,0.9725490196078431,0.0,0.0,0.8823529411764706,0.07058823529411765
402,254,578.0,25.50806636593012,-0.08735982674524136,0.9960629921259843,0.0,0.0,0.8818897637795275,0.03543307086614173
39,254,538.5,12.924123495552067,-1.049577841233091,0.007874015748031496,0.0,0.0,0.9803149606299213,0.0
432,253,499.0,31.160896130346234,-0.4406092804655257,1.0,1.0,0.0,0.9644268774703557,0.003952569169960474
414,252,383.0,27.827111857401192,0.07820320481458226,0.003968253968253968,0.0,0.0,0.9761904761904762,0.11904761904761904
198,252,199.0,42.85714285714286,0.09480874220055092,0.007936507936507936,0.0,0.0,1.0,0.0873015873015873
104,251,830.0,33.587786259541986,0.3148701576316339,0.0,0.0,0.0,0.9880478087649402,0.0
172,248,261.0,28.735632183908045,-0.21412987282031742,0.0,0.0,0.0,0.9879032258064516,0.04838709677419355
307,248,928.5,30.07089560246954,-0.3480174811290527,0.33064516129032256,0.0,0.0,0.9959677419354839,0.008064516129032258
155,246,424.5,27.19101123595506,-0.39039326147588543,0.975609756097561,0.0,0.0,0.9959349593495935,0.012195121951219513
393,243,192.0,28.877005347593585,-0.09275869344954463,0.012345679012345678,0.0,0.0,0.9917695473251029,0.17695473251028807
222,240,472.0,27.691278124152888,-0.3812167593540486,0.8291666666666667,0.0,0.0,0.8583333333333333,0.008333333333333333
285,236,164.0,22.22222222222222,-0.30682076284295023,0.0,0.0,0.0,1.0,0.0
100,236,480.0,27.69556025369979,-0.22127004546396847,0.0,0.0,0.0,0.9788135593220338,0.0211864406779661
308,235,850.0,28.688524590163937,-0.30984415975416174,1.0,0.0,0.0,1.0,0.0
67,234,479.5,28.41648590021692,-0.6069615119317915,0.0,0.0,0.0,0.9871794871794872,0.0
448,228,754.0,28.62849533954727,-0.1538387194513278,1.0,0.0,1.0,0.9912280701754386,0.0
203,227,129.0,33.333333333333336,0.32347130246128664,0.0,0.0,0.0,1.0,0.0
130,224,117.0,24.786324786324784,-0.10545153530229047,0.07589285714285714,0.0,0.0,1.0,0.026785714285714284
418,223,329.0,23.18840579710145,-0.11468456271011158,0.0,0.0,0.0,0.4304932735426009,0.0
381,222,191.0,27.979274611398964,-0.24598080002386713,1.0,0.0,0.0,1.0,0.0045045045045045045
177,221,351.0,40.96045197740113,-0.5068860396855953,0.0,0.0,0.0,1.0,0.004524886877828055
404,221,254.0,25.196850393700785,-0.15962525219430618,1.0,1.0,0.0,0.9321266968325792,0.0
263,220,402.0,33.33333333333333,-0.11527019597544898,0.9954545454545455,0.0,0.0,0.9590909090909091,0.01818181818181818
320,219,281.0,28.027681660899653,-0.18131265164839344,0.0,0.0,0.0,0.9863013698630136,0.0045662100456621
463,219,610.0,28.524590163934427,-0.3834422159800642,0.0,1.0,0.0,0.9908675799086758,0.0
398,219,496.0,20.967741935483872,-0.6324101752305066,1.0,1.0,0.0,0.9908675799086758,0.0
115,213,528.0,40.71969696969697,-0.7503010787175247,0.009389671361502348,0.0,0.0,0.004694835680751174,0.9953051643192489
129,210,1130.0,35.03584229390681,-0.6162515905216672,0.0,0.0,0.0,0.9904761904761905,1.0
464,210,577.0,32.69565217391304,0.048391987161850905,0.0,1.0,0.0,0.9809523809523809,0.0
189,209,378.0,44.41340782122904,-0.21448503366412672,0.0,0.0,0.0,0.9952153110047847,0.0
261,209,201.0,22.167487684729068,-0.30507416278143207,0.0,0.0,0.0,0.8277511961722488,0.49760765550239233
389,208,206.0,30.541871921182263,0.13710588098322202,0.0,0.0,0.0,0.9951923076923077,0.057692307692307696
220,206,233.0,36.349112426035504,0.10249663235400591,0.0,0.0,0.0,0.883495145631068,0.024271844660194174
128,205,191.0,35.714285714285715,0.36820862428974444,0.0,0.0,0.0,0.975609756097561,0.8341463414634146
258,205,266.0,32.95454545454545,-0.2680621846667894,0.0,0.0,0.0,0.9902439024390244,0.05365853658536585
271,204,220.0,21.137267904509287,-0.33893289058130066,0.0,0.0,0.0,1.0,0.014705882352941176
494,204,572.0,21.153846153846157,-0.3791778722337479,1.0,1.0,0.0,0.9607843137254902,0.0
411,203,334.0,27.60942760942761,-0.0328736265312563,1.0,0.0,0.0,0.9901477832512315,0.32019704433497537
437,202,842.5,27.861871281138583,-0.1625870800663679,0.8861386138613861,1.0,0.0,1.0,0.1188118811881188
401,201,213.0,28.634361233480178,-0.04352054953044554,0.9850746268656716,0.0,0.0,1.0,0.0
86,200,603.0,44.95909931469596,-0.23061455166555248,0.0,0.0,0.0,0.995,0.0
410,200,380.0,25.721784776902886,-0.4992933635813408,1.0,1.0,0.0,0.99,0.0
195,200,266.0,35.477784540474744,-0.5578482151059645,0.0,0.0,0.0,1.0,0.03
369,200,235.0,33.19838056680162,-0.12148348382699153,0.0,0.0,0.0,1.0,0.02
323,198,866.5,32.25806451612903,-0.5042997919329612,1.0,0.0,0.0,0.9949494949494949,0.0
190,197,250.0,39.53488372093023,-0.12328335388178767,0.0,0.0,0.0,0.9949238578680203,0.47715736040609136
503,196,658.0,19.300911854103344,-0.5021030323219257,1.0,1.0,0.0,0.8316326530612245,0.0
83,196,382.0,28.47879033894865,-0.45458373237353195,0.0,0.0,0.0,0.9897959183673469,0.0
229,196,352.0,30.013404825737265,-0.2855406898463668,0.0,0.0,0.0,1.0,0.0
132,195,373.0,25.066666666666663,-0.3645240084491688,0.0,0.0,0.0,1.0,0.0
204,193,2585.0,33.30724070450098,-0.13415093406367906,1.0,1.0,0.0,0.9896373056994818,0.0
110,193,5735.0,40.00350140056023,-0.19742046002371316,0.3160621761658031,0.0,0.0,0.8963730569948186,0.0051813471502590676
400,193,353.0,30.98159509202454,-0.19542987006716583,0.0,1.0,0.0,1.0,0.0
146,192,325.5,31.95266272189349,-0.07633205817168165,0.0,0.0,0.0,1.0,0.0
390,190,223.0,32.74325885601269,0.26134620984961515,0.0,0.0,0.0,0.9894736842105263,0.1736842105263158
213,188,155.0,29.87012987012987,0.18300394108417048,0.0,0.0,0.0,1.0,0.0
268,187,325.0,30.81570996978852,-0.23188072389013975,0.0,0.0,0.0,1.0,0.0
406,186,555.0,19.43012600229095,-0.360633438822159,1.0,1.0,0.0,0.9946236559139785,0.010752688172043012
272,185,340.0,18.34319526627219,-0.3924630972471087,0.05405405405405406,0.0,0.0,0.9891891891891892,0.0
20,185,1530.0,10.478899952584165,-0.5975636108807959,1.0,0.0,0.0,0.005405405405405406,0.0
266,184,231.0,26.834547566254884,0.055219877981076214,1.0,0.0,0.0,1.0,0.005434782608695652
251,183,239.0,22.88135593220339,-0.2049813154940634,0.0,0.0,0.0,1.0,0.0
31,183,258.0,33.82899628252788,-1.801506562964495,0.0,0.0,0.0,0.9890710382513661,0.0
178,181,952.0,37.68693918245264,-0.816246263220149,0.0,0.0,0.0,0.712707182320442,0.0055248618784530384
344,179,191.0,36.53846153846154,0.3088571220298389,0.2681564245810056,0.0,0.0,1.0,0.22905027932960895
50,179,613.0,29.27272727272727,-0.8106877749084108,0.0,0.0,0.0,0.9720670391061452,0.0
174,178,849.0,33.214285714285715,-0.05948988216551667,0.0,0.0,0.0,0.9887640449438202,0.0
21,178,1538.0,13.287059764075455,-0.6235622279747672,0.9101123595505618,0.0,0.0,0.0,0.0056179775280898875
40,178,458.0,29.742913645352672,-0.37834821462232343,0.0,0.0,0.0,0.9943820224719101,0.0
366,177,212.0,33.944954128440365,-0.14322558232413102,0.9887005649717514,0.0,0.0,1.0,0.0
109,177,890.0,43.87229660144182,-0.16595487675679482,1.0,0.0,0.0,0.847457627118644,0.04519774011299435
216,177,247.0,23.79032258064516,0.029574612449791697,1.0,0.0,0.0,0.9265536723163842,0.4971751412429379
417,176,249.0,20.64777327935223,0.14360120575311958,0.0,0.0,0.0,0.9602272727272727,0.0
193,176,182.0,37.714800443458984,0.22971242995106128,0.0,0.0,0.0,1.0,0.03409090909090909
329,176,193.0,28.865979381443303,0.21395576561211377,1.0,0.0,0.0,1.0,0.0
287,175,141.0,19.86754966887417,-0.28087386186624663,0.0,0.0,0.0,1.0,0.011428571428571429
175,175,1164.0,38.576449912126535,-0.4687232664279491,0.0,0.0,0.0,0.7028571428571428,0.08
333,174,631.0,27.96208530805687,-0.2021454741292752,1.0,1.0,0.0,0.9827586206896551,0.1781609195402299
70,172,351.0,22.797110297110297,-0.38907549213236525,0.0,0.0,0.0,1.0,0.005813953488372093
295,172,312.0,29.790577545431915,-0.16099483961373046,1.0,0.0,0.0,1.0,0.0
452,172,336.0,21.726190476190478,-0.48485056292600803,1.0,0.0,0.0,0.9883720930232558,0.0
78,171,4398.0,37.707722385141736,-0.2682616330489943,0.34502923976608185,0.0,0.0,0.8011695906432749,0.0
431,170,260.0,30.0,-0.4369599113909839,0.0058823529411764705,0.0058823529411764705,0.0,1.0,0.0
58,170,584.0,26.261715617115193,-0.3972257486059873,0.0,0.0,0.0,0.9529411764705882,0.0
162,168,1127.0,23.200859512302287,0.1880703729256807,0.005952380952380952,0.0,0.0,0.9940476190476191,0.9047619047619048
156,165,256.0,35.059760956175296,-0.41061866303248606,0.0,0.0,0.0,0.9939393939393939,0.012121212121212121
82,164,183.0,37.142857142857146,-0.9299034314591388,0.0,0.0,0.0,0.9817073170731707,0.0
196,164,218.0,37.91469194312796,-0.025449427421429995,0.0,0.0,0.0,1.0,0.024390243902439025
282,162,199.5,27.272727272727277,0.21799359302898397,0.9938271604938271,0.0,0.0,1.0,0.012345679012345678
330,162,859.0,33.182552091643004,-0.2610632347797657,0.7839506172839507,1.0,0.0,0.024691358024691357,0.08024691358024691
99,162,350.0,37.06293706293707,0.09526531528658974,0.0,0.0,0.0,0.9938271604938271,0.0
237,160,313.0,34.98349834983499,0.013299815571374687,0.78125,0.0,0.0,0.94375,0.075
79,160,294.5,21.26619628559027,0.047808015083262864,0.0,0.0,0.0,0.94375,0.0125
197,160,356.0,40.56592786694326,-0.4410680341346812,0.0,0.0,0.0,1.0,1.0
186,159,261.0,24.031007751937985,-0.024193270098979484,0.0,0.0,0.0,0.8930817610062893,0.11949685534591195
488,158,515.0,22.99923249859065,-0.18621383124436586,1.0,0.3291139240506329,0.0,1.0,0.0
428,157,204.0,25.853658536585364,-0.25889370021661756,0.0,0.0,0.0,1.0,0.0
215,155,136.0,21.167883211678834,-0.21471449604289713,0.0,0.0,0.0,1.0,0.0
337,154,255.0,35.6,0.0016767438512451617,1.0,0.006493506493506494,0.0,0.9935064935064936,0.0
508,154,601.0,18.302828618968384,-0.4445962213415068,1.0,1.0,0.0,1.0,0.0
284,154,1458.0,20.150816551009946,-0.4238477923354912,1.0,1.0,0.0,0.7142857142857143,0.45454545454545453
490,152,384.0,25.454545454545453,-0.14903925710894517,0.006578947368421052,1.0,0.0,0.993421052631579,0.05921052631578947
243,151,253.0,28.235294117647054,-0.33804587368102096,0.0,0.0,0.0,0.4304635761589404,0.0
149,151,64.0,16.92307692307692,0.31820523227821723,0.033112582781456956,0.0,0.0,1.0,0.033112582781456956
248,150,757.5,33.24009324009324,0.07105348124255992,0.0,0.0,0.0,0.16,0.05333333333333334
231,150,255.0,27.03703703703704,-0.21348326279153113,0.0,0.0,0.0,0.9866666666666667,0.0
233,150,1244.5,46.27540536268417,-0.7196482393376878,0.0,0.0,0.0,1.0,0.0
224,148,276.0,30.18181818181818,0.05815650051837709,0.0,0.0,0.0,1.0,0.0
252,148,941.5,43.10988842825742,-0.18297017419931424,0.0,0.0,0.0,0.9864864864864865,1.0
87,148,365.0,34.97159090909091,-0.5009792614939291,0.0,0.0,0.0,0.9391891891891891,0.02027027027027027
16,147,325.0,20.85308056872038,-0.22858609948668068,0.0,0.0,0.0,0.0,0.02040816326530612
64,146,456.0,37.01418067226891,-0.3056678069490666,0.00684931506849315,0.0,0.0,0.952054794520548,0.0410958904109589
312,146,262.0,24.150943396226417,-0.4308416717755508,1.0,1.0,0.0,0.9726027397260274,0.00684931506849315
182,146,201.0,29.7029702970297,0.24082750400416972,0.0,0.0,0.0,1.0,0.0
43,146,510.0,19.26108854238071,-1.2258737365065924,0.0,0.0,0.0,0.6712328767123288,0.0136986301369863
370,145,267.0,29.545454545454543,-0.10343790267518767,1.0,0.0,0.0,1.0,0.0
376,144,645.0,32.104454685099846,-0.267342561872384,0.013888888888888888,1.0,0.0,0.9861111111111112,0.14583333333333334
322,144,173.0,29.479768786127167,0.1618125575479962,1.0,0.0,0.0,1.0,0.0
298,143,251.0,30.29045643153527,-0.097808232869297,1.0,0.04195804195804196,0.0,1.0,0.013986013986013986
142,142,373.0,31.865284974093264,-0.3276724396950657,0.0,0.0,0.0,0.9929577464788732,0.007042253521126761
421,142,263.0,24.528301886792452,-0.22702823723664467,0.0,0.0,0.0,1.0,0.0
289,141,853.0,27.75423728813559,-0.21479621551205189,1.0,0.9929078014184397,0.0070921985815602835,0.014184397163120567,0.0
294,141,722.0,28.41068917018284,-0.3610210823817558,0.9929078014184397,0.0,0.0,0.9858156028368794,0.0070921985815602835
35,141,437.0,24.14578587699317,-0.7313132586461214,0.6170212765957447,0.0,0.0,0.9929078014184397,0.014184397163120567
116,141,624.0,37.2168284789644,-0.1369165440460896,0.5673758865248227,0.0,0.0,0.5035460992907801,0.20567375886524822
439,140,498.0,25.946969696969692,-0.35109014878912026,1.0,0.0,0.0,0.95,0.007142857142857143
509,139,584.0,19.55017301038062,-0.30398887278712083,1.0,1.0,0.0,0.9928057553956835,0.0
30,139,1330.0,16.84511063526053,0.29755307511408835,0.0,0.0,0.0,1.0,0.0
208,137,383.0,19.469026548672566,-0.45062755042722713,0.30656934306569344,0.0072992700729927005,0.0,0.3795620437956204,0.0072992700729927005
192,137,211.0,21.42857142857143,-0.2662231084451082,1.0,0.0,0.0,1.0,0.0
275,136,210.0,29.851485148514854,0.0755104541076542,0.5735294117647058,0.0,0.0,0.9779411764705882,0.029411764705882353
415,136,238.0,29.55959915611814,0.2532047853854092,0.36764705882352944,0.0,0.0,1.0,0.20588235294117646
475,135,445.0,20.85201793721973,-0.2601449846735702,1.0,1.0,0.0,0.9629629629629629,0.0
356,135,187.0,16.666666666666668,-0.11288557467618825,0.9777777777777777,0.9851851851851852,0.0,0.9259259259259259,0.0
143,135,287.0,35.80786026200873,-0.024524442767951026,0.0,0.0,0.0,0.9925925925925926,0.0
44,135,1334.0,10.06993006993007,-1.5704052339622363,0.0,0.0,0.0,0.007407407407407408,0.022222222222222223
232,135,666.0,40.81920903954802,-0.5485880131855556,0.0,0.0,0.0,1.0,0.0
497,135,616.0,17.810457516339866,-0.327198253475589,1.0,0.9925925925925926,0.0,0.9555555555555556,0.0
473,134,220.0,24.545454545454547,-0.14343847388214598,0.0,1.0,0.0,0.9925373134328358,0.0
399,134,371.0,28.763440860215052,-0.2816670616879011,1.0,1.0,0.0,0.9776119402985075,0.0
433,134,480.5,35.269123708580906,-0.25550867621412815,1.0,1.0,0.0,0.7388059701492538,0.0
315,133,198.0,31.12244897959184,0.13942910555306373,0.0,0.0,0.0,1.0,0.015037593984962405
119,132,278.0,38.51851851851852,-0.3939979913126213,0.0,0.0,0.0,1.0,0.0
318,132,179.0,21.354166666666668,0.06940018894637441,0.9924242424242424,0.0,0.0,0.9545454545454546,0.17424242424242425
355,130,325.0,21.686746987951807,-0.26358890778910493,1.0,1.0,0.0,1.0,0.0
506,129,607.0,18.81188118811881,-0.16471868645134705,1.0,1.0,0.0,1.0,0.24031007751937986
103,128,268.5,26.91535372258264,-0.26207175632372237,0.0,0.0,0.0,0.9765625,0.21875
280,128,96.0,22.916666666666668,-0.03333182626696715,0.0,0.0,0.0,1.0,0.0
183,127,515.0,44.54545454545455,-0.4097810178952587,0.0,0.0,0.0,0.9921259842519685,0.0
4,126,149.0,17.449664429530202,-0.4122033727898941,0.0,0.0,0.0,0.9920634920634921,0.0
185,126,298.0,35.01683501683502,-0.04762689777908826,0.11904761904761904,0.0,0.0,1.0,0.047619047619047616
194,125,181.0,31.36094674556213,-0.24237905478421384,0.0,0.0,0.0,1.0,0.584
74,124,237.0,34.11917528052623,0.21066492063381106,0.0,0.0,0.0,1.0,0.7258064516129032
77,124,1642.5,31.76918199112238,-0.4228782338676027,0.024193548387096774,0.0,0.0,0.7258064516129032,0.0
187,123,415.0,24.71131639722864,-0.7821524703364817,0.0,1.0,0.0,0.9105691056910569,0.0
359,123,233.0,43.91304347826087,-0.27969459421479026,0.6178861788617886,0.0,0.0,1.0,0.0
141,123,732.0,29.155672823219,-0.20892706964320792,0.0,0.0,0.0,0.991869918699187,0.0
48,123,531.0,10.655737704918034,-0.8309060736519278,0.008130081300813009,0.0,0.0,1.0,0.0
124,122,333.0,41.74174174174174,-0.06029347965730631,0.0,0.0,0.0,1.0,0.0
159,122,628.0,26.67199148029819,-0.15878497729345364,0.0,0.0,0.0,0.02459016393442623,0.00819672131147541
151,121,1126.0,45.07575757575758,-0.13617616814095151,0.0,0.0,0.0,0.9834710743801653,0.9669421487603306
0,119,120.0,42.6829268292683,-0.9817001592397715,0.0,0.0,0.0,0.0,0.0
120,119,201.0,36.04060913705584,0.015196359086687464,0.0,0.0,0.0,1.0,0.0
91,119,560.0,21.25,-0.35408087991190845,0.23529411764705882,0.0,0.0,0.9915966386554622,0.0
176,119,230.0,39.63963963963964,-0.0587465166152296,0.0,0.0,0.0,0.9663865546218487,0.0
360,118,162.0,24.69135802469136,0.22575154286885232,0.0,0.0,0.0,1.0,0.025423728813559324
255,118,385.0,30.604629911666155,-0.22205900952581936,0.0,0.0,0.0,1.0,0.0
56,117,233.0,23.55555555555556,-0.2276553094848098,1.0,0.0,0.0,1.0,0.0
23,117,254.0,20.37037037037037,0.006903632425131447,0.0,0.0,0.0,1.0,0.0
297,116,222.0,30.630630630630638,-0.01327681431265864,0.008620689655172414,0.008620689655172414,0.0,0.9913793103448276,0.5948275862068966
59,115,689.0,36.20689655172414,-0.7436221056590573,0.043478260869565216,0.0,0.0,0.34782608695652173,0.11304347826086956
63,115,227.0,17.77777777777778,-0.19426650613991203,0.9826086956521739,0.0,0.0,0.0,0.0
122,115,231.0,35.064935064935064,-0.1604473304316605,0.0,0.0,0.0,0.991304347826087,0.13043478260869565
161,114,116.0,18.26086956521739,-0.38809554145409575,0.0,0.0,0.0,1.0,0.02631578947368421
259,114,228.0,29.82456140350877,-0.21413963479881032,1.0,0.0,0.0,0.9912280701754386,0.0
126,114,149.0,26.245143058989754,0.5479476985449969,0.9736842105263158,0.0,0.0,1.0,0.0
325,114,258.0,27.309236947791163,0.0814752558635204,1.0,0.0,1.0,0.8421052631578947,0.5614035087719298
18,114,592.0,14.773110661268557,0.046727139267272184,0.0,0.0,0.0,0.9912280701754386,0.03508771929824561
496,114,619.0,23.712263848178182,-0.17481124536375886,1.0,1.0,0.0,0.0,1.0
157,113,172.0,30.813953488372093,-0.10565348327754323,0.0,0.0,0.0,0.9911504424778761,0.0
1,112,408.0,36.16711858607121,-1.7273559897975623,0.008928571428571428,0.0,0.0,0.0,0.0
405,111,203.0,25.0,-0.09602962789548715,0.0,0.0,0.0,1.0,0.0
171,110,346.0,24.566473988439306,-0.07479059067678248,0.0,0.0,0.0,1.0,0.05454545454545454
