order,n,median,iqr,small_n
Sarrameanales,210,-0.35864119601328903,0.42380582648757936,False
Tilletiales,847,-0.3601271571298819,0.37197654343157216,False
Caliciales,433,-0.3601861427094105,0.47839208084972895,False
Trapeliales,1685,-0.3604306864064603,0.47311540887113734,False
Pyrenulales,338,-0.3635647699955401,0.4194743681111142,False
Valsariales,120,-0.3640783762155346,0.5649630694203083,False
Trigonopsidales,1571,-0.3655737704918033,0.46716277121191685,False
Sordariales,19983,-0.3658536585365854,0.44490626823080337,False
Physodermatales,152,-0.36703313029267565,0.44745882557603356,False
Phyllachorales,97,-0.3682051282051282,0.3957142857142857,False
Hysteriales,371,-0.368854748603352,0.4471376940692682,False
Trypetheliales,1532,-0.37040307971014497,0.42291041444049937,False
Leotiales,220,-0.37056394155295247,0.41998645121099415,False
Cladosporiales,5652,-0.3708247784323637,0.4511737408537429,False
Schizosaccharomycetales,195,-0.3709523809523809,0.4000804035210903,False
Ustilaginales,1513,-0.3728613569321534,0.3853472222222222,False
Mortierellales,4923,-0.3740420271940667,0.4398118367696805,False
Lobulomycetales,247,-0.3741140215716487,0.407510148313012,False
Eremomycetales,87,-0.374685534591195,0.4209177072811239,False
Pleosporales,34727,-0.374806800618238,0.4287567662050896,False
Venturiales,2053,-0.3748792270531401,0.43829056291390733,False
Aulographales,360,-0.37492586793817984,0.4449599801901437,False
Lineolatales,107,-0.3757575757575759,0.4494206339765584,False
Rhizocarpales,140,-0.3758816001516731,0.39453342890884713,False
Myriangiales,1644,-0.3767887736811353,0.45286171472749404,False
Phaffomycetales,8112,-0.37821934033894183,0.45747164286027375,False
Pneumocystales,365,-0.3812280701754387,0.4395791330645161,False
Orbiliales,7964,-0.3823838495575221,0.43375078876133183,False
Pezizales,12856,-0.383643417560863,0.4747926217164654,False
Pertusariales,457,-0.3843444227005872,0.4680073072707346,False
Lecanorales,4757,-0.3864754098360656,0.45833322405088195,False
Umbilicariales,1286,-0.3868424401495268,0.4571976213963096,False
Xylobotryales,156,-0.38697188288836065,0.48520928676285513,False
Hysterangiales,227,-0.3870090634441088,0.52233882701533,False
Pichiales,9920,-0.38711981566820275,0.4336338025454607,False
Dothideales,7123,-0.3871747211895912,0.46356423769544847,False
Microbotryales,451,-0.3897297297297298,0.4099050359712394,False
Holtermanniales,111,-0.3899497487437185,0.39119164962351943,False
Candelariales,357,-0.3911666666666666,0.4496245668078551,False
Marthamycetales,162,-0.39138311537462944,0.4321521888985901,False
Tremellales,5221,-0.3914600550964187,0.4306213151927437,False
Mycosphaerellales,15456,-0.39498858447488594,0.436230853664461,False
Ascoideales,2618,-0.3955167688894688,0.45725912398252905,False
Onygenales,5353,-0.3955990220048899,0.4395600760770695,False
Peribolosporales,80,-0.39582623762376246,0.42735763690792733,False
Cystobasidiales,707,-0.3968085106382979,0.3977916311221196,False
Urocystidales,90,-0.4000490979675726,0.41031303126469343,False
Umbelopsidales,469,-0.4028469750889679,0.43824007651841246,False
Capnodiales,705,-0.4032608695652175,0.4314377687512798,False
Acarosporales,382,-0.4037390988372093,0.4234361729724733,False
Erythrobasidiales,184,-0.4053161750530171,0.4089463616387415,False
Microstromatales,263,-0.4065140845070423,0.42107537478011786,False
Peltigerales,538,-0.40725360175555764,0.5356712872832583,False
Filobasidiales,1303,-0.4080000000000001,0.41419778194020934,False
Xylonales,68,-0.4084710049775552,0.3280293116125451,False
Alloascoideales,309,-0.409090909090909,0.5201234148200804,False
Ceraceosorales,82,-0.41121984053018534,0.5240288685012209,False
Teloschistales,2332,-0.41246950410193534,0.473146158818008,False
Saccharomycetales,10896,-0.4130841121495326,0.4454224982865618,False
Lichinales,394,-0.41554586563307494,0.4359008023574316,False
Harpellales,1270,-0.4208507199529826,0.4663448991716158,False
Verrucariales,164,-0.42437166567871965,0.43304789891749695,False
Mucorales,8625,-0.4248520710059172,0.455972962433381,False
Gomphales,758,-0.4286004555572811,0.5211407499503229,False
Phaeomoniellales,254,-0.43201102588686485,0.44258745487834406,False
Lulworthiales,179,-0.4382213812677388,0.4279856639115444,False
Exobasidiales,265,-0.4390322580645161,0.4581108817958212,False
Acrospermales,137,-0.4424,0.4373047553973221,False
Archaeosporales,575,-0.4442857142857141,0.5124572538372436,False
Paraglomerales,339,-0.4457446808510639,0.409777361257492,False
Erysiphales,567,-0.4460580912863069,0.45203619227144,False
Golubeviales,244,-0.4494644834067094,0.5152614996395705,False
Saccharomycodales,1209,-0.4548302872062663,0.43336103346679744,False
Glomerales,3235,-0.459322033898305,0.42643394742292495,False
Sareales,78,-0.45942881944444447,0.457355842991391,False
Coniocybales,188,-0.4626495831039895,0.5169331649864848,False
Patellariales,126,-0.4715395284327323,0.47902745809429237,False
Vezdaeales,166,-0.4721847372132125,0.4562385453654059,False
Wallemiales,53,-0.4789731051344742,0.4477487070276849,False
Pucciniales,2694,-0.4850368516200806,0.44655032506774056,False
Violaceomycetales,47,-0.4862232779097386,0.4301254051465745,False
Arthoniales,315,-0.4923387096774193,0.5151109166703136,False
Neocallimastigales,5311,-0.494943820224719,0.48481238929428183,False
Diversisporales,4759,-0.5068627450980391,0.4665335073245246,False
Entrophosporales,250,-0.5221190686707928,0.4293749978390383,False
