order,n,median,iqr,small_n
Cladochytriales,667,-0.175764705882353,0.4142447762295554,False
Patellariales,126,-0.17596296296296293,0.3559722893019192,False
Erythrobasidiales,184,-0.18295297372060845,0.43715497503067935,False
Blastocladiales,786,-0.18619854721549628,0.5396761380246548,False
Gomphales,758,-0.18873285282492436,0.593868082859272,False
Lulworthiales,179,-0.1895652173913043,0.3826258981818369,False
Physodermatales,152,-0.19475900497213955,0.5487339227634612,False
Endogonales,611,-0.1967625899280576,0.6955505290257296,False
Lineolatales,107,-0.197752808988764,0.319218823798055,False
Geminibasidiales,78,-0.1982011000602772,0.5421392924959996,False
Eremomycetales,87,-0.2045774647887324,0.36795499809903687,False
Herpomycetales,25,-0.2052823315118397,0.40437566620983684,False
Arthoniales,315,-0.2060975609756097,0.37595702579871804,False
Entylomatales,39,-0.2071174377224199,0.29735245439091423,False
Exobasidiales,265,-0.2175213675213675,0.40029608851488235,False
Atractiellales,109,-0.2188235294117647,0.3589704944178628,False
Coniocybales,188,-0.22690615512927434,0.4085072393645469,False
Microstromatales,263,-0.2269911504424778,0.3890140806990752,False
Golubeviales,244,-0.2297327126268437,0.25424260980456026,False
Cladosporiales,5652,-0.23255607673341744,0.30432306542830617,False
Hypocreales,111096,-0.24184902317563686,0.35977232170615814,False
Trichosporonales,7579,-0.2434083601286173,0.4605278601023283,False
Ceraceosorales,82,-0.24495258166491046,0.35822696297643386,False
Erysiphales,567,-0.2488235294117647,0.6123572158864533,False
Onygenales,5353,-0.2637362637362637,0.389637188208617,False
Kickxellales,12911,-0.2715328467153284,0.3836826393259588,False
Rhizophlyctidales,281,-0.2781456953642384,0.42768940070467143,False
Cystobasidiales,707,-0.2829213483146067,0.4473802165731738,False
Entrophosporales,250,-0.2850343943889938,0.6972942673921494,False
Moniliellales,86,-0.2874064856159872,0.5170946722015739,False
Dimargaritales,429,-0.3053693570451435,0.4168846503178929,False
Mucorales,8625,-0.311715481171548,0.5848215980261908,False
Lobulomycetales,247,-0.3140203714799281,0.5085120597377909,False
Ustilaginales,1513,-0.3283950617283952,0.5028817587641119,False
Urocystidales,90,-0.3303823951511526,0.598285357794039,False
Harpellales,1270,-0.33653550371699564,0.577114829648248,False
Hysterangiales,227,-0.3379416282642089,1.0056238788043743,False
Violaceomycetales,47,-0.3390449438202246,0.3746834260401092,False
Pucciniales,2694,-0.3415557969046973,0.6103778154668171,False
Zoopagales,983,-0.3715867158671587,0.6433843801927623,False
Sanchytriales,28,-0.4268200281206061,0.5724049056638454,False
Archaeosporales,575,-0.4532066508313539,0.6738260361499094,False
Wallemiales,53,-0.4533783783783784,0.4489183319380241,False
Malasseziales,198,-0.4650022663835675,0.48190362664275505,False
Basidiobolales,953,-0.4766423357664234,0.766268101501262,False
Paraglomerales,339,-0.4847322142286172,0.7117304267462159,False
Entomophthorales,1981,-0.4899641577060932,0.518293885601578,False
Diversisporales,4759,-0.5151162790697675,0.5941618772925708,False
Neocallimastigales,5311,-0.5309876543209877,0.34347887045553394,False
Glomerales,3235,-0.5918681318681317,0.5983637832537347,False
Pneumocystales,365,-0.6841420710355179,0.25521245109682356,False
